Facility_Name,Product,Tags,Volume,Retail_Price,Cost_Price,In_Stock,Availability,Earliest_Expiry,Total_Cost,Sales_Value
Maisha Meds Pharmacy Test,Vinorelbine Concentrate for Injection 10mg/ml 5ml Vial 10mg/ml,-,-,8645,6650,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lesstrol 20MG,-,-,120,80,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Endodontic Reamers Sizes 15-40 (21Mm 25Mm 28Mm) 21MM,-,-,1004.15,755,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5mm/18mm,-,-,266,200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Proximal Femoral Instruments Set ,-,-,292600,220000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Reconstruction Nail Diameter 5.9Mm , Stainless Steel,  Length 110Mm ,-,-,1703,1310,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Cadistin 100MG/5ML / 2MG/5ML / 80MG/5ML,-,100ML,350,269.23,5,Low Stocks,Fri Mar 01 2024 03:00:00 GMT+0300 (East Africa Time),1346.15,1750
Maisha Meds Pharmacy Test,Totomol 120MG/5ML,-,-,25.27,19,999,Adequate Stocks,,18981,25244.73
Maisha Meds Pharmacy Test,T- Plate 4.5 6 holes, length 116mm St. steel 116mm,-,-,2859.5,2150,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 28mm,-,-,359.1,270,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,6317.5,4750,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Cream 1%W,-,-,328.9,253,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Nogluc 5MG,-,-,5,3.57,0,Out of Stock,Sat Jul 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,T- Plate 4.5 4 holes, length 84mm St. steel 84mm,-,-,2859.5,2150,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 5.5,-,-,78,60,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,T- Plate 4.5 6 holes, length 116mm St. steel 116mm,-,-,2859.5,2150,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Zyrtal-Od 200MG,-,-,100,42,0,Out of Stock,Wed Nov 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,K-Wire dia 2.2mm length 280 + 20mm trocar tip St. steel ,-,-,240.5,185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,NIBP Hose Inbuilt Connector (3m) 1,-,-,8840,6800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Chlorpromazine 25MG/2ML,-,-,10.4,8,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Medimax ,-,-,120,92.31,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Telmikaa 12.5MG / 80MG,-,-,837.9,630,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Acon ,-,-,1300,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Johnson & Johnson 3/8 Circle, 100Cm 48MM / NO.1,-,-,5460,4200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XXL,-,-,3325,2500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Pulse Oximeter  Hand-Held complete with peadiatric adult and neonate probes 1,-,-,40560,31200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/16mm,-,-,505.4,380,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,General ,-,-,4216.1,3170,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,MRI Constrast Media:Omniscan 0.5mmol/Ml 20ml 1,-,-,57800.6,44462,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Fungiter 125MG,-,-,1862,1400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Yellow,-,-,3315,2550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,512.05,385,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,711.55,535,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,796.9,613,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 8",-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Velcade 3.5MG,-,-,11219,8630,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Trexol 2.5MG,-,-,897,690,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 75Cm 45MM / NO.2,-,-,2704,2080,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Candid B Cream 0.025%W / 1%W,candid,15GM,2700,1943.08,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M tibial nail stainless steel, size 9mm × 36cm ,-,-,8060,6200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Endodontic  Files  Size 45-80  (21Mm 25Mm 28Mm) SIZE 45-80,-,-,1157.1,870,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,CT Connecting tube with Dual Check Value 1,-,-,742.3,571,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/24mm,-,-,438.9,330,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking screws for I.M tibial nail diameter4.9mm, length 50mm, stainless steel ,-,-,650,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Black ,-,-,11039,8300,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.5CM * 4.5M,-,-,103.74,78,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/110mm,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Tongue Deppressors ,-,-,958.93,721,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6.5mm/90mm,-,-,682.5,525,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ripple Mattress ,-,-,7714,5800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter6.5Mm, Stainless Steel, Length105Mm ,-,-,2626,2020,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 15MG,-,-,2660,2000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Reconstruction Nail Diameter 5.9Mm , Stainless Steel, Length 65Mm ,-,-,1456,1120,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Synthecon 1/2 Circle, 90Cm 45MM / NO.1,-,-,1118,860,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 100MG,-,-,18553.5,13950,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dialyzer Surface area 1.9m2 (Nipro) 1.9m2,-,-,1820,1400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Reconstruction Nail Diameter 5.9Mm , Stainless Steel, Length 100Mm ,-,-,1501.5,1155,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Carbatol 200MG,-,-,487.5,375,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Epanutin Parenteral 250MG/5ML,-,-,473.2,364,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Mettalic Disp Speculum LARGE,-,-,2859.5,2150,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Hydrine 500MG,-,-,2854.8,2196,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Crepe Bandage 10CM * 4.5M Bp,-,-,311.22,234,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 75Cm 22MM / NO.4,-,-,2600,2000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Zofra 4MG,-,-,121.03,91,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE L,-,-,1157.1,870,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/32mm,-,-,470.82,354,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Junior,-,-,185,142.31,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Schanz screws dia 2.5mm length 127mm ,-,-,546,420,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 500MG/2ML,-,-,86.45,65,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Feeding Tube Size 12 FG,-,-,28.6,22,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Needles G21 G21,-,-,598,460,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,11723.95,8815,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,59.85,45,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M tibial nail stainless steel, size 10mm × 36cm ,-,-,8060,6200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,143,110,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Reconstruction Nail Diameter 5.9Mm , Stainless Steel,  Length 95Mm ,-,-,1501.5,1155,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/55mm,-,-,500,370,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,B-Braun G24,-,-,15.6,12,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic G20,-,-,15.6,12,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Disp Syringes ,-,-,617.5,475,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,144970,109000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Fuji ,-,-,25270,19000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,2340,1800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M femur nail stainless steel, length 42cm,diameter 12mm ,-,-,8255,6350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 50MG,-,-,50,3.4,0,Out of Stock,Fri Sep 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 36mm,-,-,359.1,270,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 3.0,-,-,75.4,58,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5/62mm,-,-,1276.8,960,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.5mm/40mm,-,-,360.1,277,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Acon ,-,-,1300,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 500MG,-,-,252.7,190,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Nogluc 5MG,-,-,5,3.85,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic MIDI,-,-,179,137.69,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Vl ,-,-,140.4,108,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,DCP 4.5 Narrow, 7holes length 119mm,st.steel 119mm,-,-,3059,2300,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1197,900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Tranamic 500MG,-,-,704.9,530,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/50mm,-,-,500,345,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 40MG/ 1ML,-,-,231.42,174,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Baby Weighing Scale 10-20Kgs ,-,-,23360.12,17564,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Sphygmomanometer Digital - Size Adult cuff 22cm to 42cm 1,-,-,14820,11400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lasix 20MG/2ML,-,-,10.64,8,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dialyzer High Flux Surface Area 2.0m2 (Bellco) 2.0m2,-,-,2080,1600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 90Cm 45MM,-,-,19240,14800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ansell SIZE 8.0,-,-,2834,2180,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 10IU/1ML,-,-,16.9,13,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Adriblastina 50MG,-,-,949,730,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1263.5,950,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Pulse Oximeter  Hand-Held complete with peadiatric adult and neonate probes 1,-,-,40560,31200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Galaxy's Labelol 5MG/1ML,-,-,3059,2300,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Enteric Coated 200MG,-,-,571.9,430,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Feeding Tube Size 6 FG,-,-,21.28,16,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 6.5,-,-,624,480,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M femur nail stainless steel, size 11mm × 38cm ,-,-,8255,6350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Medopress 250MG,-,-,731.5,550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE M,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,DHS/DCS Lag screws 12.5mm St. steel, length 50mm ,-,-,1950,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M tibial nail stainless steel, size 11mm × 36cm ,-,-,8060,6200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,T- Buttress Plate 4.5 6 holes,  St. steel Right ,-,-,3391.5,2550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Rectal Tubes ,-,-,32.5,25,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,7 Pin SPO2 Extension Cable 1,-,-,11440,8800,20,Adequate Stocks,,176000,228800
Maisha Meds Pharmacy Test,Zincos 20MG,-,-,119.7,90,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Identification Band - Adult ,-,-,15,11.54,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Anti Rabies 200IU/ML,-,-,1255.8,966,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Myfortic 180MG,-,-,9908.5,7450,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Verorab ,-,-,1591.2,1224,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Endodontic Reamers Sizes 15-40 (21Mm 25Mm 28Mm) 21MM,-,-,1004.15,755,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1430,1100,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,10790,8300,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Digomet 250MG,-,-,3524.5,2650,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dacillin 150MG,-,-,864.5,650,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 25MG,-,-,1075.1,827,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Truston-2 0.75MG,-,-,66.5,50,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 10CM * 4.5M,-,-,159.6,120,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Johnson & Johnson 3/8 Circle, 100Cm 48MM / NO.1,-,-,5460,4200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Epanutin Parenteral 250MG/5ML,-,-,473.2,364,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dryview DVE Laser Imaging Film {25 x 30cm (10 x12 Inch)} Carestream SIZE 25 x 30cm,-,-,28595,21500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking screws for I.M Femur nail diameter4.9mm, stainless steel, length 55mm ,-,-,650,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Hemafuse-Auto Transfusion Device (Complete unit with Accessories) 1,-,-,663000,510000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 90Cm 45MM,-,-,19240,14800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 50cm X 70cm,-,-,385.7,290,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Astel Combo /,-,-,1320.8,1016,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,4748.1,3570,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Theatre Scholls (Clocs) Size 10-10½ SIZE 10-10½,-,-,7315,5500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/105mm,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Nusar-H 12.5MG / 50MG,-,-,79.8,60,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Aldactone 25MG,-,-,532,400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Xarelto 20MG,-,-,399,300,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Feeding Tube Size 4 FG,-,-,26,20,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.5mm/58mm,-,-,412.1,317,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Vitamin B1B6,B12, Nicotinamide, Vitamin C Injection 200MG / 1MG / 50MG,-,-,734.5,565,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,CHVS First Aid Kit ,-,-,5850,4500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ziagen 300MG,-,-,3,2.31,11,Low Stocks,,25.41,33
Maisha Meds Pharmacy Test,Floxapen 250MG,-,-,532,400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5/74mm,-,-,1835.4,1380,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Proximal Femoral Nails Stainless Steel,Size10mmx25cm 10mm x 25cm,-,-,10108,7600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,73.15,55,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Piriton 4MG,-,-,10,5,0,Out of Stock,Thu Feb 01 2024 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Dryview DVE Laser Imaging Film {35 x 43cm (14 x 17 Inch)} Carestream SIZE 35 x 43cm,-,-,55860,42000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,IM universal Femur Nails instrument set ,-,-,520000,400000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Telmikaa 12.5MG / 80MG,-,-,837.9,630,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Polymyxin B Sulphate 500000I.U Injection 500,000I.U,-,-,6662.5,5125,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 3.5,-,-,208,160,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,11723.95,8815,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 10CM * 10CM,-,-,731.5,550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/75mm,-,-,1862,1400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 8.4%W,-,-,32.5,25,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5/62mm,-,-,1276.8,960,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Atropine 0.6MG,-,-,23.94,18,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Artefan 20MG / 120MG,-,-,150,115.38,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 100MG,-,-,215,150,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Blackcurrent ,juo,500ml,500,384.62,0,Out of Stock,Wed Feb 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,CetrizRizexin 10MG,-,-,20,15.38,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Paediatric 15MG,-,-,246.05,185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Feverex 500MG,-,-,139.65,105,50,Adequate Stocks,,5250,6982.5
Maisha Meds Pharmacy Test,Diaphage 500MG,-,-,106.4,80,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,195,150,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,95° DCS plate holes 6, St. steel ,-,-,4810,3700,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lateral Tibial head Buttress plates 4.5 for right leg. St. steel 9 holes length 181mm ,-,-,5838.7,4390,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 200MG/ML,-,-,63840,48000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Drill Bit dia. 3.5mm length 120/185,3 flute QCK Coupling 120mm / 185mm,-,-,2061.5,1550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,11960,9200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,4.0 mm Cancellous Bone Screw/Fully threaded length 30mm,St.steel ,-,-,603,370,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,332.5,250,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Sodium Valproate 100mg/ml,-,-,1300,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Budecort 200MCG/1D,-,-,931,700,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/16mm,-,-,505.4,380,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,659.1,507,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Disp Syringes ,-,-,689,530,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Sodium Valproate 100mg/ml,-,-,1300,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Identification Band - Baby ,-,-,12,9.23,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,11723.95,8815,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dialyzer Surface area 1.7m2 (Nipro) 1.7m2,-,-,1820,1400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 65Mm Stainless Steel ,-,-,1053,810,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,IM Universal Tibia Nails instrument set ,-,-,520000,400000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.5mm/48mm,-,-,360.1,277,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lenalidomide Capsule 25mg 25MG,-,-,18564,14280,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Pnf/Reconstruction Nail Diametre 7.0+/- 1.4Mm Length 110Mm Stainless Steel ,-,-,1306.5,1005,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Needles G23 G23,-,-,598,460,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Vaginal Contraceptive 5%W/W,Today,-,80,61.54,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Disp Syringes G21 / 20ML,-,-,1163.5,895,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 250MG,-,-,299.25,225,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Genacyn 40MG/2ML,-,-,13.3,10,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Identification Band - Baby ,-,-,12,9.23,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,K-Wire dia 1.8mm length 150+10mm, trocar tip St. steel ,-,-,240.5,185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 250MG,-,-,319.2,240,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,K-Wire dia 1.7mm length 280+20mm, trocar tip St. steel ,-,-,240.5,185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic MINI,-,-,179,137.69,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,T- Buttress Plate 4.5 10 holes, St. steel Left ,-,-,4142.95,3115,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 20MG/1ML,-,-,975,750,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Pregnancy Hcg Test ,-,-,427.7,329,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Paediatric ,-,-,305.5,235,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Claricos 500MG,-,-,272.65,205,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Prostatectomy Set With Green Towels (Drapes) ,-,-,186200,140000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.5mm/56mm,-,-,412.1,317,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,2340,1800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,P-Alaxin 40MG / 320MG,fenny atieno,-,33.33,0.11,0,Out of Stock,Thu Feb 01 2024 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Generic 25MG,-,-,754,580,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Paxol 30MG 6MG/1ML,-,-,1020.5,785,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 18MM,-,-,352.45,265,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,3990,3000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Epilim Chrono 500MG,-,-,4300,3500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Feeding Tube Size 10 fg,-,-,19.5,15,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Tourniquet ,-,-,97.5,75,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,95° DCS plate holes 8, St. steel ,-,-,5213,4010,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Benahist ,-,100ML,150,33,0,Out of Stock,Thu Jun 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Generic Cream 1%W,-,-,328.9,253,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Reconstruction Nail Diameter 5.9Mm , Stainless Steel,  Length 80Mm ,-,-,1456,1120,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Acute Dialysis Dual Lumen Catheter Jugular 12FR x 16cm (Mahurkar) 12FR x 16cm,-,-,10855,8350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Silver Nitrate Silver Ions 0.01% W/V 250ml Bottle ,-,-,7566,5820,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Prazitel 600MG,-,-,1824.76,1372,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/50mm,-,-,500,345,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 16,-,-,33.25,25,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dawastin 100000IU/1ML,-,-,57.19,43,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Besylate 10MG/1ML,-,-,364,280,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 6,-,-,26.6,20,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dettol Antiseptic ,-,-,7540,5800,0,Out of Stock,,0,0
